Year of last filed report / Année de déclaration la plus récente,NPRI ID / ID INRP,Company Name / Raison Sociale,Facility Name / Nom de l'installation,Address line 1 / Première ligne d’adresse,Address line 2 / Deuxième ligne d’adresse,City / Ville,Province / Province,Postal Code / Code postal,Physical Land Survey Description / Description de l'arpentage,National Topographical Description / Description topographique nationale,Latitude / Latitude,Longitude / Longitude,Datum / Datum,NAICS / Code SCIAN,Key Industrial Sector Code / Code des Secteurs industriels clés,Key Industrial Sector (English) / Secteurs industriels clés (Anglais),Key Industrial Sector (French) / Secteurs industriels clés (Français),Census Division (CD) Unique ID / No unique de la Division de recensement (DR),Census Division (CD) Name / Nom de la Division de recensement (DR),Census Sub Division (CSD) Unique ID / No unique de la Subdivision de recensement (SDR),Census Sub Division (CSD) Name / Nom de la Subdivision de recensement (SDR),Census Metropolitan Area (CMA) Unique ID / No unique de la Région métropolitaine de recensement (RMR),Census Metropolitan Area (CMA) Name / Nom de la Région métropolitaine de recensement (RMR),Economic Region (ER) Unique ID / No unique de la Région économique (RE),Economic Region (ER) Name / Nom de la Région économique (RE),Forward Sortation Area (FSA) / Région de tri d'acheminement (RTA),Ecozone Unique ID / No unique de l’écozone,English Ecozone Name / Nom anglais de l’écozone,French Ecozone Name / Nom français de l’écozone,Unique ID of the Major Drainage Area from the Water Survey of Canada (WSC) / No unique de l’aire de drainage principale des Relevés hydrologiques du Canada (RHC),Major Drainage Area English Name / Nom anglais de l’aire de drainage principale ,Major Drainage Area French Name / Nom français de l’aire de drainage principale ,Sulphur Oxide Management Area (SOMA) / Zone de gestion des oxydes de soufre (ZGOS),Ontario Pollution Emission Management Area (PEMA) / Zone de gestion des émission de polluants (ZGEP) de l'Ontario,Quebec Pollution Emission Management Area (PEMA) / Zone de gestion des émission de polluants (ZGEP) du Québec,Quebec City-Windsor Corridor / Corridor Québec-Windsor
2001,634,Canda Brick Ltd,"Canada Brick, Streetsville","2121 Britannia Rd. W.,",Streetsville,Mississauga,ON,L5M 2C3,,,43.58,-79.72,1983,327120,2,"Cement, Lime and Other Non-Metallic Minerals","Ciment, chaux et autres produits minéraux non métalliques",3521,Peel,3521005,Mississauga,535,Toronto,3530,Toronto,L5M,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2007,637,HANSON BRICK,"HANSON BRICK, OTTAWA",3130  RIDEAU Road,,GLOUCESTER,ON,K1G3N4,,,45.29,-75.57,1983,327120,2,"Cement, Lime and Other Non-Metallic Minerals","Ciment, chaux et autres produits minéraux non métalliques",3506,Ottawa,3506008,Ottawa,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),3510,Ottawa,K1G,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2006,642,THE CANADA METAL COMPANY LIMITED,TORONTO OXIDE PLANT,721 Eastern Ave.,,Toronto,ON,M4M1E6,,,43.65,-79.33,1983,325999,3,Chemicals,Produits chimiques,3520,Toronto,3520005,Toronto,535,Toronto,3530,Toronto,M4M,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2002,643,CHEMIRCO CHEMICALS,,940 LANSDOWNE AVENUE,BUILDING 28,TORONTO,ON,M6H 3Z4,,,43.66,-79.44,1983,325210,3,Chemicals,Produits chimiques,3520,Toronto,3520005,Toronto,535,Toronto,3530,Toronto,M6H,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2006,645,CANADIAN BLUE BIRD COACH,BRANTFORD,"22 Airport Rd, PO Box 880",,Brantford,ON,N3T5R7,,,43.12,-80.34,1983,336120,15,Transportation Equipment Mfg.,Fabrication de matériel de transport,3529,Brant,3529005,Brant,543,Brantford,3550,Hamilton--Niagara Peninsula,N3T,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2008,664,MUELLER CANADA,CANVIL,390  2ND Avenue,,Simcoe,ON,N3Y4K9,,,42.84,-80.31,1983,331210,5,Iron and Steel,Fer et acier,3528,Haldimand-Norfolk,3528052,Norfolk County,547,Norfolk,3550,Hamilton--Niagara Peninsula,N3Y,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
1995,666,"Eagle Ottawa Canada, Ltd.",,125 McDonald Blvd.,,Acton,ON,L7J 2V7,,,43.63,-80.04,1983,316990,6,Other Manufacturing,Autres fabrication,3524,Halton,3524015,Halton Hills,535,Toronto,3530,Toronto,L7J,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
1999,675,Tiercon Industries Inc.,CCI Division,1317 Speers Rd.,,Oakville,ON,L6L 2X5,,,43.42,-79.7,1983,332810,6,Other Manufacturing,Autres fabrication,3524,Halton,3524001,Oakville,535,Toronto,3530,Toronto,L6L,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2002,679,CHEMBOND LIMITED,,2130 Williams Parkway,,Brampton,ON,L6S 5X7,,,43.74,-79.71,1983,325520,3,Chemicals,Produits chimiques,3521,Peel,3521010,Brampton,535,Toronto,3530,Toronto,L6S,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2002,711,FLINT INK NORTH AMERICA CORPORATION,FLINT INK - TORONTO,511 Millway Avenue,,Concord,ON,L4K 3V4,,,43.8,-79.52,1983,323114,6,Other Manufacturing,Autres fabrication,3519,York,3519028,Vaughan,535,Toronto,3530,Toronto,L4K,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
1999,715,L&M Screw Machine Products Limited,,130 Milvan Drive,,North York,ON,M9L 1Z9,,,43.75,-79.56,1983,332720,6,Other Manufacturing,Autres fabrication,3520,Toronto,3520005,Toronto,535,Toronto,3530,Toronto,M9L,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2003,725,MACTAC CANADA LTD/LTEE,BRAMPTION FACILITY,100 Kennedy Road South,,Brampton,ON,L6W 3E8,,,43.68,-79.73,1983,339990,6,Other Manufacturing,Autres fabrication,3521,Peel,3521010,Brampton,535,Toronto,3530,Toronto,L6W,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
1999,918,"Bay Mills Limited, Brampton Division",,6 Holtby Avenue,,Brampton,ON,L6X 2M1,,,43.68,-79.78,1983,313210,6,Other Manufacturing,Autres fabrication,3521,Peel,3521010,Brampton,535,Toronto,3530,Toronto,L6X,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2001,932,"PolyOne Elastomers Canada, Inc.",Tillsonburg Facility,10 Clearview Drive,,Tillsonburg,ON,N4G 4H3,,,42.84,-80.74,1983,325210,3,Chemicals,Produits chimiques,3532,Oxford,3532004,Tillsonburg,546,Tillsonburg,3560,London,N4G,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
1996,950,Alcatel Canada Inc.,Leaside Plant,22 Commercial Road,,Toronto,ON,M4G 3W1,,,43.7,-79.36,1983,335920,6,Other Manufacturing,Autres fabrication,3520,Toronto,3520005,Toronto,535,Toronto,3530,Toronto,M4G,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2007,981,ABITIBI CONSOLIDATED COMPANY OF CANADA,FORT WILLIAM DIVISION,1735  CITY Road,,Thunder Bay,ON,P7B6T7,,,48.34,-89.22,1983,322122,14,Pulp and Paper,Pâte à papier et papier,3558,Thunder Bay,3558004,Thunder Bay,595,Thunder Bay,3595,Northwest / Nord-ouest,P7J,6,Boreal Shield,Bouclier boréal,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,0,0,0,0
1996,989,"ADM/Ogilvie, Div. of ADM Agri Industries Ltd.",,675 Vicker St.,,Thunder Bay,ON,P7C 4V5,,,48.37,-89.24,1983,311990,6,Other Manufacturing,Autres fabrication,3558,Thunder Bay,3558004,Thunder Bay,595,Thunder Bay,3595,Northwest / Nord-ouest,P7E,6,Boreal Shield,Bouclier boréal,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,0,0,0,0
2001,1026,Toronto - AIR CANADA,TORONTO INTERNATIONAL AIRPORT,AIRPORT,,TORONTO,ON,L5P 1B4,,,43.67,-79.6,1983,481110,11,Other (Except Manufacturing),Autres (sauf fabrication),3521,Peel,3521005,Mississauga,535,Toronto,3530,Toronto,L5T,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
1996,1916,BICC Cables Company - Brockville,Brockville Plant,550 King Street West,,Brockville,ON,K6V 5W4,,,44.58,-75.69,1983,335920,6,Other Manufacturing,Autres fabrication,3507,Leeds and Grenville,3507015,Brockville,512,Brockville,3510,Ottawa,K6V,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2005,1935,PLACER DOME (CLA) LTD,CAMPBELL MINE,10 Mine Road,Mine Road,Balmertown,ON,P0V1C0,,,51.06,-93.74,1983,212220,8,Mining and Quarrying,Extraction minière et exploitation en carrière,3560,Kenora,3560042,Red Lake,,,3595,Northwest / Nord-ouest,P0V,6,Boreal Shield,Bouclier boréal,5,Nelson River Drainage Area,Aire de drainage du fleuve Nelson,0,0,0,0
1996,1970,Praxair Canada Inc.,Specialty Gas Plant,2393 Speers Road,,Oakville,ON,L6J 5B4,,,43.41,-79.72,1983,325120,3,Chemicals,Produits chimiques,3524,Halton,3524001,Oakville,535,Toronto,3530,Toronto,L6L,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
1996,1978,procter & gamble inc.,hamilton plant,1142 burlington st. e.,,hamilton,ON,L8N 3L5,,,43.26,-79.81,1983,325610,3,Chemicals,Produits chimiques,3525,Hamilton,3525005,Hamilton,537,Hamilton,3550,Hamilton--Niagara Peninsula,L8L,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
1995,1988,PROKOTE INCORPORATED,,385 DUNDAS ST. N.,,CAMBRIDGE,ON,N1R 5R1,,,43.36,-80.3,1983,332810,6,Other Manufacturing,Autres fabrication,3530,Waterloo,3530010,Cambridge,541,Kitchener - Cambridge - Waterloo,3540,Kitchener--Waterloo--Barrie,N1R,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
1994,2010,RCR International Inc.,,5440 Maingate Drive,,Mississauga,ON,L4W 1R8,,,43.63,-79.63,1983,326198,13,Plastics and Rubber,Plastiques et caoutchouc,3521,Peel,3521005,Mississauga,535,Toronto,3530,Toronto,L4W,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2007,1067,ALERIS SPECIFICATION ALLOY PRODUCTS CANADA COMPANY,ALERIS GUELPH,240 Massey Rd.,,Guelph,ON,N1K1C4,,,43.53,-80.3,1983,331317,1,Aluminum,Aluminium,3523,Wellington,3523008,Guelph,550,Guelph,3540,Kitchener--Waterloo--Barrie,N1H,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2005,1111,UNIBOARD CANADA,UNIBOARD NEW LISKEARD INC.,1107 Lakeshore Road,P.O. Box 1840,New Liskeard,ON,P0J1P0,,,47.47,-79.65,1983,321216,19,Wood Products,Produits en bois,3554,Timiskaming,3554020,Temiskaming Shores,,,3590,Northeast / Nord-est,P0J,6,Boreal Shield,Bouclier boréal,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,0
1999,1113,NATREL INC,,75 BATHURST ST,,LONDON,ON,N6B 1N8,,,42.97,-81.25,1983,311511,6,Other Manufacturing,Autres fabrication,3539,Middlesex,3539036,London,555,London,3560,London,N6B,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2006,1142,BRANDON FOREST PRODUCTS LTD.,BRANDON FOREST PRODUCTS LTD.,3447 Kennedy Rd.,,Scarborough,ON,M1V3S1,,,43.82,-79.3,1983,321114,19,Wood Products,Produits en bois,3520,Toronto,3520005,Toronto,535,Toronto,3530,Toronto,M1V,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2007,1165,CELANESE CANADA,WESTON TERMINAL,92  KENHAR Drive,,North York,ON,M9L1N2,,,43.76,-79.54,1983,493190,11,Other (Except Manufacturing),Autres (sauf fabrication),3520,Toronto,3520005,Toronto,535,Toronto,3530,Toronto,M9L,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
1994,1170,Ajax Trim Plant,,274 MacKenzie Avenue,,Ajax,ON,L1S 2E9,,,43.84,-79.02,1983,336360,15,Transportation Equipment Mfg.,Fabrication de matériel de transport,3518,Durham,3518005,Ajax,535,Toronto,3530,Toronto,L1S,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2001,1172,CHT STEEL COMPANY LTD.,,300 NEWKIRK RD,,Richmond Hill,ON,L4C 3G7,,,43.88,-79.43,1983,332810,6,Other Manufacturing,Autres fabrication,3519,York,3519038,Richmond Hill,535,Toronto,3530,Toronto,L4C,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2006,1197,DOMTAR INC.,CORNWALL BUSINESS UNIT,800  SECOND Street West,,Cornwall,ON,K6H5S3,,,45.01,-74.74,1983,322121,14,Pulp and Paper,Pâte à papier et papier,3501,"Stormont, Dundas and Glengarry",3501012,Cornwall,501,Cornwall,3510,Ottawa,K6J,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2004,1215,FORD MOTOR OF CANADA,ONTARIO TRUCK PLANT,Royal Windsor Drive,,Oakville,ON,L6J5E4,,,43.48,-79.66,1983,336110,15,Transportation Equipment Mfg.,Fabrication de matériel de transport,3524,Halton,3524001,Oakville,535,Toronto,3530,Toronto,L6J,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
1998,1227,Frost Wire Products Ltd.,,250 Lottridge St.,,Hamilton,ON,L8L 6V9,,,43.25,-79.82,1983,331221,5,Iron and Steel,Fer et acier,3525,Hamilton,3525005,Hamilton,537,Hamilton,3550,Hamilton--Niagara Peninsula,L8L,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
1994,1272,GARLOCK OF CANADA LTD,,2860 PLYMOUTH DR,,OAKVILLE,ON,L6H 5S8,,,43.51,-79.67,1983,326290,13,Plastics and Rubber,Plastiques et caoutchouc,3524,Halton,3524001,Oakville,535,Toronto,3530,Toronto,L6H,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2004,1290,GENERAL CHEMICAL CANADA,AMHERSTBURG PLANT,381 front road north,,Amherstburg,ON,N9V2Z6,,,42.12,-83.1,1983,325189,3,Chemicals,Produits chimiques,3537,Essex,3537028,Amherstburg,559,Windsor,3570,Windsor--Sarnia,N9V,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2008,1300,POLYONE CANADA,NIAGARA COMPOUND,940 Chippawa Creek Road,PO Box 1026,Niagara Falls,ON,L2E6V9,,,43.04,-79.17,1983,326198,13,Plastics and Rubber,Plastiques et caoutchouc,3526,Niagara,3526037,Thorold,539,St. Catharines - Niagara,3550,Hamilton--Niagara Peninsula,L0S,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
1994,1304,GNB Batteries (Canada) Inc.,,275 Lewis St.,,Fort Erie,ON,L2A 5N6,,,42.92,-78.92,1983,335910,6,Other Manufacturing,Autres fabrication,3526,Niagara,3526003,Fort Erie,539,St. Catharines - Niagara,3550,Hamilton--Niagara Peninsula,L2A,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2007,1313,VEYANCE TECHNOLOGIES CANADA INC.,COLLINGWOOD HOSE PLANT,101  MOUNTAIN Road,,Collingwood,ON,L9Y3Z9,,,44.5,-80.24,1983,326220,13,Plastics and Rubber,Plastiques et caoutchouc,3543,Simcoe,3543031,Collingwood,567,Collingwood,3540,Kitchener--Waterloo--Barrie,L9Y,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2000,1328,Hercules Canada (BetzDearborn Division),Mississauga Plant,3451 Erindale Station Road,P.O. Box 3060 Station A,Mississauga,ON,L5A 3T5,,,43.56,-79.65,1983,325999,3,Chemicals,Produits chimiques,3521,Peel,3521005,Mississauga,535,Toronto,3530,Toronto,L5C,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
1995,1378,HAGER HINGE CANADA LTD.,,771 WILSON AVE.,,KITCHENER,ON,N2G 3W9,,,43.41,-80.44,1983,332510,6,Other Manufacturing,Autres fabrication,3530,Waterloo,3530013,Kitchener,541,Kitchener - Cambridge - Waterloo,3540,Kitchener--Waterloo--Barrie,N2C,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2008,1401,HENKEL CANADA CORPORATION,HENKEL SURFACE TECHNOLOGIES,165 Rexdale Blvd,,Toronto,ON,M9W1P7,,,43.71,-79.56,1983,325999,3,Chemicals,Produits chimiques,3520,Toronto,3520005,Toronto,535,Toronto,3530,Toronto,M9W,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2004,1414,RIDEAU FOREST PRODUCTS,RIDEAU FOREST PRODUCTS,305 Bridge St,P.O.Box 1257,Kemptville,ON,K0G1J0,,,45.01,-75.63,1983,321114,19,Wood Products,Produits en bois,3507,Leeds and Grenville,3507065,North Grenville,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),3510,Ottawa,K0G,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2006,1469,VALE CANADA LIMITED,COPPER CLIFF COPPER REFINERY (DECOMISSIONED),487 Power Street,Copper Cliff Copper Refinery,Copper Cliff,ON,P0M1N0,,,46.46,-81.07,1983,331410,7,Metals (Except Aluminum and Iron and Steel),Métaux (sauf aluminium et fer et acier),3553,Greater Sudbury / Grand Sudbury,3553005,Greater Sudbury / Grand Sudbury,580,Greater Sudbury / Grand Sudbury,3590,Northeast / Nord-est,P3E,6,Boreal Shield,Bouclier boréal,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,0
2006,1489,PROMENS CANADA INC.,PROMENS CANADA INC. - LINDSAY,423 Highway 36 South,,Lindsay,ON,K9V4R8,,,44.36,-78.72,1983,326198,13,Plastics and Rubber,Plastiques et caoutchouc,3516,Kawartha Lakes,3516010,Kawartha Lakes,530,Kawartha Lakes,3520,Muskoka--Kawarthas,K9V,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
1994,1518,Ipex Inc.,,324 Carlingview Drive,Rexdale,Etobicoke,ON,M9W 5G5,,,43.69,-79.59,1983,326122,13,Plastics and Rubber,Plastiques et caoutchouc,3520,Toronto,3520005,Toronto,535,Toronto,3530,Toronto,M9W,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2008,1534,JOHN DEERE LIMITED,JOHN DEERE WELLAND WORKS,555 Canal Bank Street,,Welland,ON,L3B3N3,,,42.95,-79.24,1983,333110,6,Other Manufacturing,Autres fabrication,3526,Niagara,3526032,Welland,539,St. Catharines - Niagara,3550,Hamilton--Niagara Peninsula,L3B,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2002,1539,JOHNSON CONTROLS LP,ORANGEVILLE FACILITY,"120 ""C"" Line",,Orangeville,ON,L9W 2Z5,,,43.9,-80.11,1983,336360,15,Transportation Equipment Mfg.,Fabrication de matériel de transport,3522,Dufferin,3522014,Orangeville,535,Toronto,3540,Kitchener--Waterloo--Barrie,L9W,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2005,1547,METAL TECHNOLOGIES,WOODSTOCK GRAY IRON PLANT,303  TECUMSEH Street,,WOODSTOCK,ON,N4S5Z2,,,43.14,-80.76,1983,331511,5,Iron and Steel,Fer et acier,3532,Oxford,3532042,Woodstock,544,Woodstock,3560,London,N4S,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
1996,1558,KNAPE & VOGT CANADA INC.,K&V CANADA / REXDALE,340 CARLINGVIEW DRIVE,,ETOBICOKE,ON,M9W 5G5,,,43.69,-79.59,1983,332810,6,Other Manufacturing,Autres fabrication,3520,Toronto,3520005,Toronto,535,Toronto,3530,Toronto,M9W,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
1997,1566,Barrick Gold Corporation,Golden Patricia Mine,"Mining claims,","70 km W of Pickle Lake, Kenora Distric",Patricia (Kwashi Lake),ON,P8N 3J3,,,51.38,-91.12,1983,212220,8,Mining and Quarrying,Extraction minière et exploitation en carrière,3560,Kenora,3560090,"Kenora, Unorganized",,,3595,Northwest / Nord-ouest,P0X,6,Boreal Shield,Bouclier boréal,4,Southwestern Hudson Bay Drainage Area,Aire de drainage du sud-ouest de la baie d'Hudson,0,0,0,0
2002,1588,MACDERMID CHEMICALS INC.,,4530 Eastgate Parkway,,Mississauga,ON,L4W 3W6,,,43.63,-79.6,1983,325999,3,Chemicals,Produits chimiques,3521,Peel,3521005,Mississauga,535,Toronto,3530,Toronto,L4W,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2002,1592,WEYERHAEUSER,STURGEON FALLS,129 Cache Bay Road,,Sturgeon Falls,ON,P2B 2Z9,,,46.37,-79.95,1983,322121,14,Pulp and Paper,Pâte à papier et papier,3548,Nipissing,3548055,West Nipissing / Nipissing Ouest,,,3590,Northeast / Nord-est,P2B,6,Boreal Shield,Bouclier boréal,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,0
2006,1596,"TEMBEC INDUSTRIES INC., SMOOTH ROCK FALLS DIVISION",SMOOTH ROCK FALLS DIVISION,1 Mill Road,P.O. Box 310,Smooth Rock Falls,ON,P0L2B0,,,49.28,-81.63,1983,322112,14,Pulp and Paper,Pâte à papier et papier,3556,Cochrane,3556048,Smooth Rock Falls,,,3590,Northeast / Nord-est,P0L,6,Boreal Shield,Bouclier boréal,4,Southwestern Hudson Bay Drainage Area,Aire de drainage du sud-ouest de la baie d'Hudson,1,0,0,0
2002,1598,INMET MINING CORPORATION,WINSTON LAKE DIVISION,Whitesand Lake Road,P.O. Bag #2,Schreiber,ON,P0T 2S0,,,48.97,-87.37,1983,212233,8,Mining and Quarrying,Extraction minière et exploitation en carrière,3558,Thunder Bay,3558090,"Thunder Bay, Unorganized",,,3595,Northwest / Nord-ouest,P0T,6,Boreal Shield,Bouclier boréal,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,0,0,0,0
2001,1649,Montank,Hamilton Terminal,655 Victoria Ave. N.,,Hamilton,ON,L8L 8G7,,,43.26,-79.85,1983,493110,11,Other (Except Manufacturing),Autres (sauf fabrication),3525,Hamilton,3525005,Hamilton,537,Hamilton,3550,Hamilton--Niagara Peninsula,L8L,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2008,1662,M. STANTON ELECTROPLATING LTD.,M. STANTON ELECTROPLATING LTD.,"1120 Bellamy Road North, # 11",,Scarborough,ON,M1H1H3,,,43.77,-79.24,1983,332810,6,Other Manufacturing,Autres fabrication,3520,Toronto,3520005,Toronto,535,Toronto,3530,Toronto,M1H,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
1996,1666,Depco International Inc.,Multibrite limited,35 Carson Street,,Etobicoke,ON,M8W 3R8,,,43.6,-79.53,1983,339990,6,Other Manufacturing,Autres fabrication,3520,Toronto,3520005,Toronto,535,Toronto,3530,Toronto,M8W,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2000,1690,Neste Chemicals Canada Inc,Neste Chemicals Canada Inc - Lindsay,76 St. David Street,,Lindsay,ON,K9V 1N7,,,44.36,-78.75,1983,325210,3,Chemicals,Produits chimiques,3516,Kawartha Lakes,3516010,Kawartha Lakes,530,Kawartha Lakes,3520,Muskoka--Kawarthas,K9V,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
1999,1766,Nortel Networks Corporation,Carrier Solutions,250 Sidney St,,Belleville,ON,K8N 5B7,,,44.16,-77.39,1983,334210,6,Other Manufacturing,Autres fabrication,3512,Hastings,3512005,Belleville,522,Belleville,3515,Kingston--Pembroke,K8P,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
1994,1815,OSF INC.,,650 BARMAC DRIVE,,NORTH YORK,ON,M9L 2X8,,,43.76,-79.55,1983,337127,6,Other Manufacturing,Autres fabrication,3520,Toronto,3520005,Toronto,535,Toronto,3530,Toronto,M9L,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
1999,1848,Parmalat Canada,Maple Lane,37 Lancaster Street West,,Kitchener,ON,N2G 4G8,,,43.45,-80.48,1983,311511,6,Other Manufacturing,Autres fabrication,3530,Waterloo,3530013,Kitchener,541,Kitchener - Cambridge - Waterloo,3540,Kitchener--Waterloo--Barrie,N2H,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
